image,instance_id,class,confidence,num_vertices,centroid_x,centroid_y
graz2018 satelite.png,335,forest,0.8074697852134705,62,42.04838709677419,25.306451612903224
graz2018 satelite.png,336,forest,0.6949850916862488,102,22.91176470588235,22.607843137254903
graz2018 satelite.png,337,forestfragmentation,0.619898796081543,16,46.3125,54.125
graz2018 satelite.png,338,forest,0.6949850916862488,102,22.91176470588235,22.607843137254903
graz2018 satelite.png,339,forestfragmentation,0.619898796081543,16,46.3125,54.125
graz2018 satelite.png,340,forestfragmentation,0.6268648505210876,12,15.333333333333334,47.083333333333336
graz2018 satelite.png,341,forest,0.6060775518417358,24,8.125,10.625
graz2018 satelite.png,342,forest,0.473624050617218,100,30.72,29.44
graz2018 satelite.png,343,forestfragmentation,0.6268648505210876,12,15.333333333333334,47.083333333333336
graz2018 satelite.png,344,forest,0.6060775518417358,24,8.125,10.625
graz2018 satelite.png,345,forest,0.473624050617218,100,30.72,29.44
graz2018 satelite.png,346,forest,0.903171181678772,21,47.95238095238095,8.238095238095237
graz2018 satelite.png,347,forest,0.903171181678772,21,47.95238095238095,8.238095238095237
graz2018 satelite.png,348,forest,0.8576163649559021,94,35.97872340425532,19.872340425531913
graz2018 satelite.png,349,forest,0.8576163649559021,94,35.97872340425532,19.872340425531913
graz2018 satelite.png,350,forest,0.8704620599746704,42,52.857142857142854,26.833333333333332
graz2018 satelite.png,351,forest,0.8704620599746704,42,52.857142857142854,26.833333333333332
graz2018 satelite.png,352,forest,0.7953693866729736,43,15.69767441860465,35.13953488372093
graz2018 satelite.png,353,forest,0.7953693866729736,43,15.69767441860465,35.13953488372093
graz2018 satelite.png,354,forest,0.5305958986282349,25,48.28,56.36
graz2018 satelite.png,355,forest,0.5305958986282349,25,48.28,56.36
graz2018 satelite.png,356,forest,0.48429328203201294,68,39.4264705882353,27.044117647058822
graz2018 satelite.png,357,forest,0.4499552845954895,60,34.88333333333333,52.416666666666664
graz2018 satelite.png,358,forest,0.48429328203201294,68,39.4264705882353,27.044117647058822
graz2018 satelite.png,359,forest,0.4499552845954895,60,34.88333333333333,52.416666666666664
graz2018 satelite.png,360,forest,0.45172905921936035,24,4.541666666666667,17.333333333333332
graz2018 satelite.png,361,forest,0.4015842080116272,61,35.77049180327869,14.081967213114755
graz2018 satelite.png,362,forest,0.45172905921936035,24,4.541666666666667,17.333333333333332
graz2018 satelite.png,363,forest,0.4015842080116272,61,35.77049180327869,14.081967213114755
graz2018 satelite.png,364,forest,0.4243473410606384,57,26.649122807017545,13.087719298245615
graz2018 satelite.png,365,forest,0.4243473410606384,57,26.649122807017545,13.087719298245615
graz2018 satelite.png,366,forest,0.4448850750923157,14,14.071428571428571,30.071428571428573
graz2018 satelite.png,367,forest,0.4448850750923157,14,14.071428571428571,30.071428571428573
graz2018 satelite.png,368,forest,0.7214076519012451,23,18.130434782608695,16.434782608695652
graz2018 satelite.png,369,forest,0.7214076519012451,23,18.130434782608695,16.434782608695652
graz2018 satelite.png,370,forest,0.5009392499923706,161,37.13664596273292,31.391304347826086
graz2018 satelite.png,371,forest,0.5009392499923706,161,37.13664596273292,31.391304347826086
graz2018 satelite.png,372,forest,0.5705686211585999,79,25.696202531645568,39.51898734177215
graz2018 satelite.png,373,forest,0.5705686211585999,79,25.696202531645568,39.51898734177215
graz2018 satelite.png,374,forest,0.6493666768074036,70,23.685714285714287,30.314285714285713
graz2018 satelite.png,375,forest,0.6493666768074036,70,23.685714285714287,30.314285714285713
graz2018 satelite.png,376,forest,0.727181077003479,30,7.333333333333333,42.766666666666666
graz2018 satelite.png,377,forest,0.727181077003479,30,7.333333333333333,42.766666666666666
graz2018 satelite.png,378,forest,0.8824442028999329,76,49.81578947368421,25.105263157894736
graz2018 satelite.png,379,forest,0.8824442028999329,76,49.81578947368421,25.105263157894736
graz2018 satelite.png,380,forest,0.4278607964515686,17,7.117647058823529,29.58823529411765
graz2018 satelite.png,381,forest,0.4278607964515686,17,7.117647058823529,29.58823529411765
graz2018 satelite.png,382,forest,0.6855844855308533,12,4.833333333333333,57.666666666666664
graz2018 satelite.png,383,forest,0.6855844855308533,12,4.833333333333333,57.666666666666664
graz2018 satelite.png,384,forest,0.5398295521736145,92,29.945652173913043,20.42391304347826
graz2018 satelite.png,385,forest,0.5398295521736145,92,29.945652173913043,20.42391304347826
graz2018 satelite.png,386,forest,0.8479973673820496,37,30.972972972972972,27.83783783783784
graz2018 satelite.png,387,forest,0.8479973673820496,37,30.972972972972972,27.83783783783784
graz2018 satelite.png,388,forest,0.5746578574180603,166,31.91566265060241,21.795180722891565
graz2018 satelite.png,389,forest,0.5746578574180603,166,31.91566265060241,21.795180722891565
graz2018 satelite.png,390,forest,0.5381648540496826,76,27.82894736842105,24.605263157894736
graz2018 satelite.png,391,forest,0.5381648540496826,76,27.82894736842105,24.605263157894736
graz2018 satelite.png,392,forest,0.4134984612464905,23,11.0,7.6521739130434785
graz2018 satelite.png,393,forest,0.4134984612464905,23,11.0,7.6521739130434785
graz2018 satelite.png,394,forest,0.4180561900138855,23,27.869565217391305,58.52173913043478
graz2018 satelite.png,395,forest,0.4180561900138855,23,27.869565217391305,58.52173913043478
graz2018 satelite.png,396,forest,0.741092324256897,17,49.8235294117647,50.05882352941177
graz2018 satelite.png,397,forest,0.741092324256897,17,49.8235294117647,50.05882352941177
graz2018 satelite.png,398,forest,0.70729660987854,30,30.033333333333335,32.6
graz2018 satelite.png,399,forest,0.4161219000816345,24,16.958333333333332,51.625
graz2018 satelite.png,400,forest,0.70729660987854,30,30.033333333333335,32.6
graz2018 satelite.png,401,forest,0.4161219000816345,24,16.958333333333332,51.625
graz2018 satelite.png,402,forest,0.8669003248214722,22,33.59090909090909,9.818181818181818
graz2018 satelite.png,403,forest,0.8669003248214722,22,33.59090909090909,9.818181818181818
graz2018 satelite.png,404,forest,0.8386978507041931,32,37.96875,10.375
graz2018 satelite.png,405,forest,0.8386978507041931,32,37.96875,10.375
graz2018 satelite.png,406,forest,0.5395527482032776,53,35.924528301886795,21.547169811320753
graz2018 satelite.png,407,forest,0.5395527482032776,53,35.924528301886795,21.547169811320753
graz2018 satelite.png,408,forest,0.7115968465805054,67,40.61194029850746,27.01492537313433
graz2018 satelite.png,409,forest,0.5135951042175293,19,57.421052631578945,54.78947368421053
graz2018 satelite.png,410,forestfragmentation,0.4939038157463074,9,41.77777777777778,14.222222222222221
graz2018 satelite.png,411,forest,0.7115968465805054,67,40.61194029850746,27.01492537313433
graz2018 satelite.png,412,forest,0.5135951042175293,19,57.421052631578945,54.78947368421053
graz2018 satelite.png,413,forestfragmentation,0.4939038157463074,9,41.77777777777778,14.222222222222221
graz2018 satelite.png,414,forest,0.4822656512260437,84,48.654761904761905,24.273809523809526
graz2018 satelite.png,415,forest,0.4822656512260437,84,48.654761904761905,24.273809523809526
graz2018 satelite.png,416,forest,0.7324472665786743,72,24.583333333333332,33.75
graz2018 satelite.png,417,forest,0.7324472665786743,72,24.583333333333332,33.75
graz2018 satelite.png,418,forest,0.7706583142280579,74,32.83783783783784,40.78378378378378
graz2018 satelite.png,419,forest,0.7706583142280579,74,32.83783783783784,40.78378378378378
graz2018 satelite.png,420,forest,0.5215873122215271,52,20.384615384615383,9.942307692307692
graz2018 satelite.png,421,forest,0.5215873122215271,52,20.384615384615383,9.942307692307692
graz2018 satelite.png,422,forest,0.8591622710227966,47,29.21276595744681,19.04255319148936
graz2018 satelite.png,423,forestfragmentation,0.6194092035293579,10,29.6,36.8
graz2018 satelite.png,424,forest,0.8591622710227966,47,29.21276595744681,19.04255319148936
graz2018 satelite.png,425,forestfragmentation,0.6194092035293579,10,29.6,36.8
graz2018 satelite.png,426,forest,0.8941124081611633,42,35.92857142857143,8.404761904761905
graz2018 satelite.png,427,forest,0.8941124081611633,42,35.92857142857143,8.404761904761905
graz2018 satelite.png,428,forest,0.9061286449432373,36,13.0,31.02777777777778
graz2018 satelite.png,429,forestfragmentation,0.6329752206802368,11,56.81818181818182,54.81818181818182
graz2018 satelite.png,430,forest,0.9061286449432373,36,13.0,31.02777777777778
graz2018 satelite.png,431,forestfragmentation,0.6329752206802368,11,56.81818181818182,54.81818181818182
graz2018 satelite.png,432,forest,0.9284991025924683,10,13.5,18.4
graz2018 satelite.png,433,forestfragmentation,0.5394747257232666,11,4.545454545454546,54.72727272727273
graz2018 satelite.png,434,forest,0.9284991025924683,10,13.5,18.4
graz2018 satelite.png,435,forestfragmentation,0.5394747257232666,11,4.545454545454546,54.72727272727273
graz2018 satelite.png,436,forest,0.4693484902381897,39,14.512820512820513,26.897435897435898
graz2018 satelite.png,437,forest,0.4693484902381897,39,14.512820512820513,26.897435897435898
graz2018 satelite.png,438,forest,0.45152854919433594,78,35.73076923076923,28.333333333333332
graz2018 satelite.png,439,forest,0.45152854919433594,78,35.73076923076923,28.333333333333332
graz2018 satelite.png,440,forest,0.538700520992279,29,9.03448275862069,25.413793103448278
graz2018 satelite.png,441,forest,0.5150952935218811,40,37.375,44.125
graz2018 satelite.png,442,forest,0.538700520992279,29,9.03448275862069,25.413793103448278
graz2018 satelite.png,443,forest,0.5150952935218811,40,37.375,44.125
graz2018 satelite.png,444,forest,0.7277148962020874,77,42.064935064935064,25.727272727272727
graz2018 satelite.png,445,forest,0.7277148962020874,77,42.064935064935064,25.727272727272727
graz2018 satelite.png,446,forest,0.9708121418952942,101,34.0,26.564356435643564
graz2018 satelite.png,447,forest,0.9708121418952942,101,34.0,26.564356435643564
graz2018 satelite.png,448,forest,0.7495988011360168,68,20.808823529411764,18.647058823529413
graz2018 satelite.png,449,forest,0.7495988011360168,68,20.808823529411764,18.647058823529413
graz2018 satelite.png,450,forest,0.8078659772872925,64,27.359375,10.015625
graz2018 satelite.png,451,forestfragmentation,0.4600546956062317,19,57.21052631578947,58.421052631578945
graz2018 satelite.png,452,forest,0.8078659772872925,64,27.359375,10.015625
graz2018 satelite.png,453,forestfragmentation,0.4600546956062317,19,57.21052631578947,58.421052631578945
graz2018 satelite.png,454,forest,0.8515305519104004,113,18.238938053097346,37.203539823008846
graz2018 satelite.png,455,forestfragmentation,0.5593065023422241,45,34.577777777777776,28.955555555555556
graz2018 satelite.png,456,forest,0.8515305519104004,113,18.238938053097346,37.203539823008846
graz2018 satelite.png,457,forestfragmentation,0.5593065023422241,45,34.577777777777776,28.955555555555556
graz2018 satelite.png,458,forest,0.7694204449653625,102,46.588235294117645,25.019607843137255
graz2018 satelite.png,459,forest,0.7694204449653625,102,46.588235294117645,25.019607843137255
graz2018 satelite.png,460,forest,0.7156038284301758,86,16.36046511627907,27.08139534883721
graz2018 satelite.png,461,forestfragmentation,0.5270335078239441,4,2.5,54.0
graz2018 satelite.png,462,forest,0.40465033054351807,31,14.161290322580646,52.96774193548387
graz2018 satelite.png,463,forest,0.7156038284301758,86,16.36046511627907,27.08139534883721
graz2018 satelite.png,464,forestfragmentation,0.5270335078239441,4,2.5,54.0
graz2018 satelite.png,465,forest,0.40465033054351807,31,14.161290322580646,52.96774193548387
graz2018 satelite.png,466,forest,0.9257301092147827,61,29.770491803278688,41.868852459016395
graz2018 satelite.png,467,forest,0.9257301092147827,61,29.770491803278688,41.868852459016395
graz2018 satelite.png,468,forest,0.6743147969245911,32,23.21875,27.625
graz2018 satelite.png,469,forest,0.6743147969245911,32,23.21875,27.625
graz2018 satelite.png,470,forest,0.5557717084884644,127,34.10236220472441,39.874015748031496
graz2018 satelite.png,471,forest,0.5557717084884644,127,34.10236220472441,39.874015748031496
graz2018 satelite.png,472,forest,0.5464040637016296,17,12.176470588235293,22.176470588235293
graz2018 satelite.png,473,forest,0.5464040637016296,17,12.176470588235293,22.176470588235293
graz2018 satelite.png,474,forest,0.4862323999404907,26,34.19230769230769,36.11538461538461
graz2018 satelite.png,475,forest,0.4862323999404907,26,34.19230769230769,36.11538461538461
graz2018 satelite.png,476,forest,0.4959033131599426,47,38.829787234042556,30.914893617021278
graz2018 satelite.png,477,forest,0.4959033131599426,47,38.829787234042556,30.914893617021278
graz2018 satelite.png,478,forest,0.5898211002349854,25,56.72,17.76
graz2018 satelite.png,479,forest,0.4442233443260193,48,24.041666666666668,33.791666666666664
graz2018 satelite.png,480,forest,0.5898211002349854,25,56.72,17.76
graz2018 satelite.png,481,forest,0.4442233443260193,48,24.041666666666668,33.791666666666664
graz2018 satelite.png,482,forest,0.5778114795684814,22,5.454545454545454,17.545454545454547
graz2018 satelite.png,483,forest,0.5778114795684814,22,5.454545454545454,17.545454545454547
graz2018 satelite.png,484,forest,0.8666036128997803,66,25.40909090909091,21.454545454545453
graz2018 satelite.png,485,forest,0.46004265546798706,41,55.53658536585366,42.0
graz2018 satelite.png,486,forest,0.8666036128997803,66,25.40909090909091,21.454545454545453
graz2018 satelite.png,487,forest,0.46004265546798706,41,55.53658536585366,42.0
graz2018 satelite.png,488,forest,0.7634767889976501,47,21.80851063829787,32.48936170212766
graz2018 satelite.png,489,forest,0.5838823318481445,50,49.7,39.34
graz2018 satelite.png,490,forest,0.7634767889976501,47,21.80851063829787,32.48936170212766
graz2018 satelite.png,491,forest,0.5838823318481445,50,49.7,39.34
graz2018 satelite.png,492,forest,0.8067089915275574,55,12.054545454545455,18.672727272727272
graz2018 satelite.png,493,forest,0.8067089915275574,55,12.054545454545455,18.672727272727272
graz2018 satelite.png,494,forest,0.8988573551177979,8,47.0,31.75
graz2018 satelite.png,495,forest,0.8988573551177979,8,47.0,31.75
graz2018 satelite.png,496,forest,0.7598031163215637,62,23.838709677419356,30.758064516129032
graz2018 satelite.png,497,forest,0.5136021375656128,13,59.0,37.69230769230769
graz2018 satelite.png,498,forest,0.7598031163215637,62,23.838709677419356,30.758064516129032
graz2018 satelite.png,499,forest,0.5136021375656128,13,59.0,37.69230769230769
graz2018 satelite.png,500,forest,0.459694504737854,28,12.214285714285714,36.57142857142857
graz2018 satelite.png,501,forest,0.459694504737854,28,12.214285714285714,36.57142857142857
graz2018 satelite.png,502,forest,0.4084634780883789,15,9.866666666666667,59.4
graz2018 satelite.png,503,forest,0.4084634780883789,15,9.866666666666667,59.4
graz2018 satelite.png,504,forest,0.6758466958999634,24,42.416666666666664,27.125
graz2018 satelite.png,505,forest,0.6758466958999634,24,42.416666666666664,27.125
graz2018 satelite.png,506,forest,0.6606366038322449,49,41.51020408163265,23.775510204081634
graz2018 satelite.png,507,forest,0.6606366038322449,49,41.51020408163265,23.775510204081634
graz2018 satelite.png,508,forest,0.6645460724830627,13,10.692307692307692,21.153846153846153
graz2018 satelite.png,509,forest,0.6645460724830627,13,10.692307692307692,21.153846153846153
graz2018 satelite.png,510,forest,0.7482581734657288,17,15.823529411764707,8.705882352941176
graz2018 satelite.png,511,forest,0.7482581734657288,17,15.823529411764707,8.705882352941176
graz2018 satelite.png,512,forest,0.6668153405189514,8,47.0,25.5
graz2018 satelite.png,513,forest,0.6668153405189514,8,47.0,25.5
graz2018 satelite.png,514,forest,0.7920109629631042,100,27.32,19.77
graz2018 satelite.png,515,forest,0.7920109629631042,100,27.32,19.77
graz2018 satelite.png,516,forest,0.49918317794799805,92,29.16304347826087,43.80434782608695
graz2018 satelite.png,517,forest,0.49918317794799805,92,29.16304347826087,43.80434782608695
graz2018 satelite.png,518,forest,0.5239332318305969,83,33.81927710843374,41.87951807228916
graz2018 satelite.png,519,forest,0.5239332318305969,83,33.81927710843374,41.87951807228916
graz2018 satelite.png,520,forest,0.4105749726295471,12,55.833333333333336,53.083333333333336
graz2018 satelite.png,521,forest,0.4105749726295471,12,55.833333333333336,53.083333333333336
graz2018 satelite.png,522,forest,0.4346010684967041,62,36.75806451612903,52.04838709677419
graz2018 satelite.png,523,forest,0.40547603368759155,10,3.2,53.4
graz2018 satelite.png,524,forest,0.4346010684967041,62,36.75806451612903,52.04838709677419
graz2018 satelite.png,525,forest,0.40547603368759155,10,3.2,53.4
graz2018 satelite.png,526,forest,0.4677717089653015,63,32.714285714285715,52.74603174603175
graz2018 satelite.png,527,forest,0.4677717089653015,63,32.714285714285715,52.74603174603175
graz2018 satelite.png,528,forest,0.7551661729812622,36,24.86111111111111,11.666666666666666
graz2018 satelite.png,529,forest,0.7551661729812622,36,24.86111111111111,11.666666666666666
graz2018 satelite.png,530,forest,0.7413445115089417,7,41.57142857142857,18.142857142857142
graz2018 satelite.png,531,forestfragmentation,0.45152318477630615,7,37.42857142857143,33.857142857142854
graz2018 satelite.png,532,forest,0.7413445115089417,7,41.57142857142857,18.142857142857142
graz2018 satelite.png,533,forestfragmentation,0.45152318477630615,7,37.42857142857143,33.857142857142854
graz2018 satelite.png,534,forest,0.8555343747138977,67,39.656716417910445,27.597014925373134
graz2018 satelite.png,535,forest,0.8555343747138977,67,39.656716417910445,27.597014925373134
graz2018 satelite.png,536,forest,0.4846259355545044,12,2.5,35.083333333333336
graz2018 satelite.png,537,forest,0.47907155752182007,32,35.8125,40.4375
graz2018 satelite.png,538,forest,0.41497522592544556,24,7.083333333333333,18.541666666666668
graz2018 satelite.png,539,forest,0.4846259355545044,12,2.5,35.083333333333336
graz2018 satelite.png,540,forest,0.47907155752182007,32,35.8125,40.4375
graz2018 satelite.png,541,forest,0.41497522592544556,24,7.083333333333333,18.541666666666668
graz2018 satelite.png,542,forest,0.8105257153511047,45,15.4,14.0
graz2018 satelite.png,543,forestfragmentation,0.41023069620132446,8,59.875,51.625
graz2018 satelite.png,544,forest,0.8105257153511047,45,15.4,14.0
graz2018 satelite.png,545,forestfragmentation,0.41023069620132446,8,59.875,51.625
graz2018 satelite.png,546,forest,0.9218390583992004,9,43.111111111111114,48.333333333333336
graz2018 satelite.png,547,forest,0.9218390583992004,9,43.111111111111114,48.333333333333336
graz2018 satelite.png,548,forest,0.7263556718826294,4,31.5,33.0
graz2018 satelite.png,549,forest,0.7263556718826294,4,31.5,33.0
graz2018 satelite.png,550,forest,0.579867959022522,72,36.65277777777778,16.15277777777778
graz2018 satelite.png,551,forest,0.579867959022522,72,36.65277777777778,16.15277777777778
graz2018 satelite.png,552,forest,0.6998636722564697,16,32.375,20.5625
graz2018 satelite.png,553,forest,0.6998636722564697,16,32.375,20.5625
graz2018 satelite.png,554,forest,0.4711465835571289,49,25.816326530612244,46.38775510204081
graz2018 satelite.png,555,forest,0.4711465835571289,49,25.816326530612244,46.38775510204081
graz2018 satelite.png,556,forest,0.5296216607093811,12,3.1666666666666665,56.416666666666664
graz2018 satelite.png,557,forest,0.4378085732460022,59,29.271186440677965,6.88135593220339
graz2018 satelite.png,558,forest,0.5296216607093811,12,3.1666666666666665,56.416666666666664
graz2018 satelite.png,559,forest,0.4378085732460022,59,29.271186440677965,6.88135593220339
graz2018 satelite.png,560,forest,0.5399293899536133,20,45.2,57.3
graz2018 satelite.png,561,forest,0.5399293899536133,20,45.2,57.3
graz2018 satelite.png,562,forest,0.5353142023086548,20,37.2,57.3
graz2018 satelite.png,563,forest,0.5353142023086548,20,37.2,57.3
graz2018 satelite.png,564,forest,0.7608722448348999,15,9.533333333333333,20.8
graz2018 satelite.png,565,forestfragmentation,0.4380294680595398,5,61.4,17.2
graz2018 satelite.png,566,forest,0.7608722448348999,15,9.533333333333333,20.8
graz2018 satelite.png,567,forestfragmentation,0.4380294680595398,5,61.4,17.2
graz2018 satelite.png,568,forest,0.9039325714111328,18,8.5,46.611111111111114
graz2018 satelite.png,569,forest,0.9039325714111328,18,8.5,46.611111111111114
graz2018 satelite.png,570,forest,0.6707935333251953,40,41.675,18.625
graz2018 satelite.png,571,forest,0.6707935333251953,40,41.675,18.625
graz2018 satelite.png,572,forest,0.8888649940490723,50,32.58,13.62
graz2018 satelite.png,573,forestfragmentation,0.460687518119812,18,32.611111111111114,26.944444444444443
graz2018 satelite.png,574,forest,0.8888649940490723,50,32.58,13.62
graz2018 satelite.png,575,forestfragmentation,0.460687518119812,18,32.611111111111114,26.944444444444443
graz2018 satelite.png,576,forest,0.8306148648262024,120,36.21666666666667,22.541666666666668
graz2018 satelite.png,577,forest,0.8306148648262024,120,36.21666666666667,22.541666666666668
graz2018 satelite.png,578,forest,0.6103572845458984,58,21.82758620689655,39.224137931034484
graz2018 satelite.png,579,forest,0.6103572845458984,58,21.82758620689655,39.224137931034484
graz2018 satelite.png,580,forest,0.48687005043029785,37,30.62162162162162,31.81081081081081
graz2018 satelite.png,581,forestfragmentation,0.4653245210647583,5,19.0,61.2
graz2018 satelite.png,582,forest,0.48687005043029785,37,30.62162162162162,31.81081081081081
graz2018 satelite.png,583,forestfragmentation,0.4653245210647583,5,19.0,61.2
graz2018 satelite.png,584,forest,0.545854389667511,52,26.865384615384617,10.903846153846153
graz2018 satelite.png,585,forest,0.545854389667511,52,26.865384615384617,10.903846153846153
graz2018 satelite.png,586,forest,0.46052730083465576,19,7.421052631578948,52.473684210526315
graz2018 satelite.png,587,forest,0.46052730083465576,19,7.421052631578948,52.473684210526315
graz2018 satelite.png,588,forest,0.4205043315887451,40,17.225,47.225
graz2018 satelite.png,589,forest,0.4205043315887451,40,17.225,47.225
graz2018 satelite.png,590,forest,0.5632022619247437,42,35.785714285714285,17.333333333333332
graz2018 satelite.png,591,forest,0.5632022619247437,42,35.785714285714285,17.333333333333332
graz2018 satelite.png,592,forest,0.4791680574417114,40,38.75,22.75
graz2018 satelite.png,593,forest,0.4791680574417114,40,38.75,22.75
graz2018 satelite.png,594,forest,0.8899874687194824,65,37.0,38.01538461538462
graz2018 satelite.png,595,forest,0.8899874687194824,65,37.0,38.01538461538462
graz2018 satelite.png,596,forest,0.5684375762939453,70,33.01428571428571,33.91428571428571
graz2018 satelite.png,597,forest,0.5684375762939453,70,33.01428571428571,33.91428571428571
graz2018 satelite.png,598,forest,0.6998651027679443,117,29.05982905982906,26.45299145299145
graz2018 satelite.png,599,forest,0.6998651027679443,117,29.05982905982906,26.45299145299145
graz2018 satelite.png,600,forest,0.7977128624916077,53,34.56603773584906,30.339622641509433
graz2018 satelite.png,601,forestfragmentation,0.5214630961418152,38,16.236842105263158,43.921052631578945
graz2018 satelite.png,602,forest,0.7977128624916077,53,34.56603773584906,30.339622641509433
graz2018 satelite.png,603,forestfragmentation,0.5214630961418152,38,16.236842105263158,43.921052631578945
graz2018 satelite.png,604,forest,0.9090468287467957,37,38.62162162162162,42.54054054054054
graz2018 satelite.png,605,forest,0.9090468287467957,37,38.62162162162162,42.54054054054054
graz2018 satelite.png,606,forest,0.91257643699646,34,42.1764705882353,24.61764705882353
graz2018 satelite.png,607,forest,0.91257643699646,34,42.1764705882353,24.61764705882353
graz2018 satelite.png,608,forest,0.8478052020072937,130,36.56153846153846,32.176923076923075
graz2018 satelite.png,609,forest,0.8478052020072937,130,36.56153846153846,32.176923076923075
graz2018 satelite.png,610,forest,0.792312741279602,17,25.058823529411764,48.705882352941174
graz2018 satelite.png,611,forest,0.792312741279602,17,25.058823529411764,48.705882352941174
graz2018 satelite.png,612,forest,0.9089155793190002,81,43.20987654320987,25.11111111111111
graz2018 satelite.png,613,forest,0.9089155793190002,81,43.20987654320987,25.11111111111111
graz2018 satelite.png,614,forest,0.49022918939590454,56,14.160714285714286,39.392857142857146
graz2018 satelite.png,615,forest,0.49022918939590454,56,14.160714285714286,39.392857142857146
graz2018 satelite.png,616,forest,0.6485329866409302,19,9.578947368421053,51.78947368421053
graz2018 satelite.png,617,forest,0.6485329866409302,19,9.578947368421053,51.78947368421053
graz2018 satelite.png,618,forest,0.4530779719352722,26,46.38461538461539,57.38461538461539
graz2018 satelite.png,619,forest,0.4530779719352722,26,46.38461538461539,57.38461538461539
graz2018 satelite.png,620,forest,0.6253204941749573,12,3.1666666666666665,57.833333333333336
graz2018 satelite.png,621,forest,0.44346731901168823,47,13.97872340425532,28.085106382978722
graz2018 satelite.png,622,forest,0.4422803521156311,33,47.121212121212125,43.96969696969697
graz2018 satelite.png,623,forest,0.43840593099594116,15,7.533333333333333,9.133333333333333
graz2018 satelite.png,624,forest,0.6253204941749573,12,3.1666666666666665,57.833333333333336
graz2018 satelite.png,625,forest,0.44346731901168823,47,13.97872340425532,28.085106382978722
graz2018 satelite.png,626,forest,0.4422803521156311,33,47.121212121212125,43.96969696969697
graz2018 satelite.png,627,forest,0.43840593099594116,15,7.533333333333333,9.133333333333333
graz2018 satelite.png,628,forest,0.5433571934700012,94,34.319148936170215,32.5531914893617
graz2018 satelite.png,629,forest,0.5433571934700012,94,34.319148936170215,32.5531914893617
graz2018 satelite.png,630,forest,0.923336386680603,21,44.333333333333336,13.19047619047619
graz2018 satelite.png,631,forestfragmentation,0.42837923765182495,16,41.875,48.5625
graz2018 satelite.png,632,forest,0.923336386680603,21,44.333333333333336,13.19047619047619
graz2018 satelite.png,633,forestfragmentation,0.42837923765182495,16,41.875,48.5625
graz2018 satelite.png,634,forest,0.6440128684043884,45,20.133333333333333,10.911111111111111
graz2018 satelite.png,635,forest,0.6440128684043884,45,20.133333333333333,10.911111111111111
graz2018 satelite.png,636,forest,0.8878003358840942,4,31.5,31.5
graz2018 satelite.png,637,forest,0.8878003358840942,4,31.5,31.5
graz2018 satelite.png,638,forest,0.7822791934013367,20,47.0,16.95
graz2018 satelite.png,639,forest,0.7822791934013367,20,47.0,16.95
graz2018 satelite.png,640,forest,0.9115830659866333,45,10.844444444444445,19.444444444444443
graz2018 satelite.png,641,forest,0.9115830659866333,45,10.844444444444445,19.444444444444443
graz2018 satelite.png,642,forest,0.6840580701828003,46,42.47826086956522,28.73913043478261
graz2018 satelite.png,643,forest,0.6840580701828003,46,42.47826086956522,28.73913043478261
graz2018 satelite.png,644,forest,0.8266124725341797,124,38.70967741935484,29.758064516129032
graz2018 satelite.png,645,forest,0.8266124725341797,124,38.70967741935484,29.758064516129032
graz2018 satelite.png,646,forest,0.7086216807365417,131,31.106870229007633,33.29770992366412
graz2018 satelite.png,647,forest,0.7086216807365417,131,31.106870229007633,33.29770992366412
graz2018 satelite.png,648,forest,0.918495237827301,65,40.03076923076923,23.06153846153846
graz2018 satelite.png,649,forest,0.918495237827301,65,40.03076923076923,23.06153846153846
graz2018 satelite.png,650,forest,0.4854274392127991,66,50.42424242424242,28.045454545454547
graz2018 satelite.png,651,forest,0.4854274392127991,66,50.42424242424242,28.045454545454547
graz2018 satelite.png,652,forest,0.5902189016342163,52,26.153846153846153,23.75
graz2018 satelite.png,653,forest,0.5902189016342163,52,26.153846153846153,23.75
graz2018 satelite.png,654,forest,0.8559490442276001,20,17.0,8.35
graz2018 satelite.png,655,forest,0.8559490442276001,20,17.0,8.35
graz2018 satelite.png,656,forest,0.8944171667098999,4,31.5,31.5
graz2018 satelite.png,657,forest,0.8944171667098999,4,31.5,31.5
graz2018 satelite.png,658,forest,0.8992042541503906,51,43.8235294117647,48.76470588235294
graz2018 satelite.png,659,forest,0.8992042541503906,51,43.8235294117647,48.76470588235294
graz2018 satelite.png,660,forest,0.8053897619247437,8,17.125,44.375
graz2018 satelite.png,661,forest,0.8053897619247437,8,17.125,44.375
graz2018 satelite.png,662,forest,0.9208052754402161,4,31.5,31.5
graz2018 satelite.png,663,forestfragmentation,0.5233066082000732,10,17.0,34.4
graz2018 satelite.png,664,forestfragmentation,0.4287846088409424,13,40.30769230769231,43.61538461538461
graz2018 satelite.png,665,forest,0.9208052754402161,4,31.5,31.5
graz2018 satelite.png,666,forestfragmentation,0.5233066082000732,10,17.0,34.4
graz2018 satelite.png,667,forestfragmentation,0.4287846088409424,13,40.30769230769231,43.61538461538461
graz2018 satelite.png,668,forest,0.8551577925682068,4,31.5,29.0
graz2018 satelite.png,669,forest,0.8551577925682068,4,31.5,29.0
graz2018 satelite.png,670,forest,0.9048739075660706,41,37.68292682926829,8.121951219512194
graz2018 satelite.png,671,forest,0.9048739075660706,41,37.68292682926829,8.121951219512194
graz2018 satelite.png,672,forest,0.9338779449462891,39,40.05128205128205,16.82051282051282
